name,categories,description,url,favorite,Date Added
CodeAssist,Productivity,A chatbot to generate code completions,https://www.codeassist.tech,No,"May 29, 2023 11:37 AM"
There's An AI For That,Aggregator,An AI tool aggregator sorted by when it was released,https://theresanaiforthat.com,No,"May 29, 2023 11:37 AM"
Canva Magic Write,Copywriting,AI text generator from Canva,partner.canva.com/PyyyKR,No,"May 29, 2023 11:37 AM"
Blog Assistant,Marketing,A blog writing tool.,https://blogassistant.co,No,"May 29, 2023 11:37 AM"
LanguagePro,"Self Development, Translation",Use AI to help you learn a new language,https://bot.petit.today,No,"May 29, 2023 11:37 AM"
Ask Your PDF,Chat,A tool to summarize and interact with PDF files,https://askyourpdf.com,No,"May 29, 2023 11:37 AM"
SermonGPT,Self Development,This tool quickly creates sermon outlines,https://www.sermongpt.com,No,"May 29, 2023 11:37 AM"
DiscuroAI,Code,Rapidly build & test complex AI work-flows,http://discuro.com,No,"May 29, 2023 11:37 AM"
QuillBot AI,"Copywriting, Productivity",AI Writer; Content Generator & Writing Assistant,https://try.quillbot.com/55xkl1bp6zo7,No,"May 29, 2023 11:37 AM"
Jasper,"Copywriting, Marketing",AI content platform that helps create high quality content faster,https://jasper.ai,No,"May 29, 2023 11:37 AM"
Runpod,"Generative Art, Generative Video",A platform to run and rent GPU-based compute resources.,https://www.runpod.io,No,"May 29, 2023 11:37 AM"
TrainEngine Ai,Generative Art,A tool to train Dreambooth models,https://trainengine.ai,No,"May 29, 2023 11:37 AM"
GPTForMe,Research,Upload your own content and then ask questions of it,https://gptfor.me,No,"May 29, 2023 11:37 AM"
Content At Scale,Marketing,A content automation platform and generate SEO-optimized articles.,https://contentatscale.ai,No,"May 29, 2023 11:37 AM"
AICheatCheck,AI Detectors,Detect AI-generated content in English text,https://www.aicheatcheck.com,No,"May 29, 2023 11:37 AM"
Giftassistant.io,"Fun, Inspiration",AI-powered tool to help users find perfect gifts for any occasion,https://www.giftassistant.io,No,"May 29, 2023 11:37 AM"
Blend AI Studio,Generative Art,A tool for creating professional product photos,https://www.delete.bg/aistudio,No,"May 29, 2023 11:37 AM"
Dreamily,Fun,Create your own AI world and interact with it,https://dreamily.ai,No,"May 29, 2023 11:37 AM"
SaaS Prompts,Prompting,500+ actionable AI prompt ideas for SaaS founders,https://saasprompts.com,No,"May 29, 2023 11:37 AM"
Auri.AI,"Copywriting, Translation",AI Writing Assistant to Help You Write Faster and Smarter,https://auri.ai,No,"May 29, 2023 11:37 AM"
Write Panda,Productivity,A app with AI Writing Assistant for Mac.,https://writepanda.io,No,"May 29, 2023 11:37 AM"
Rizz! Keyboard,"Copywriting, Social Media",Brings GPT text generation to the iPhone keyboard,https://rizzai.com,No,"May 29, 2023 11:37 AM"
Ogen.ai,Generative Art,Automatically create an OG Image / Cover Photo from a given link,https://ogen.ai,No,"May 29, 2023 11:37 AM"
Cool Gift Ideas,"Fun, Inspiration",AI Generated Gift Ideas,https://www.coolgiftideas.io,No,"May 29, 2023 11:37 AM"
Article Summary,Research,Generates articles summaries in Arabic; English and French from a URL.,https://article-summary.vercel.app,No,"May 29, 2023 11:37 AM"
Lucidpic,Generative Art,A tool to create stock photos of people.,https://lucidpic.com,No,"May 29, 2023 11:37 AM"
Meeple,"Marketing, Speech Generation",Transcribe calls and create notes to train sales teams,https://www.meeple.ai,No,"May 29, 2023 11:37 AM"
GetGenie,Copywriting,WordPress plugin for AI copywriting and SEO,https://getgenie.ai,No,"May 29, 2023 11:37 AM"
Rewind,"Productivity, Speech to Text",Save anything; including conversations and make them searchable,https://www.rewind.ai,No,"May 29, 2023 11:37 AM"
Sloyd,Gaming,A 3D modelling tool to create game-ready assets using parametric generators and machine learning.,https://www.sloyd.ai,No,"May 29, 2023 11:37 AM"
Text To Speech,,,,No,"May 29, 2023 11:37 AM"
BFF,Chat,ChatGPT inside iMessage,https://www.bffapp.me,No,"May 29, 2023 11:37 AM"
Replicate,"Generative Art, Image Scanning",Plug in an image and it will attempt to give you a prompt to replicate that image,https://replicate.com/methexis-inc/img2prompt,No,"May 29, 2023 11:37 AM"
Kive,Productivity,Upload photos and videos and let AI organize and tag them,https://www.kive.ai,No,"May 29, 2023 11:37 AM"
Cody,Chat,A virtual employee that helps businesses automate tasks; answer questions and brainstorm ideas,https://meetcody.ai,No,"May 29, 2023 11:37 AM"
Text GPT,"Chatbots, Generative Art",OpenAI’s GPT & Dall-E 2 through text messaging ,https://textgpt.net,No,"May 29, 2023 11:37 AM"
Kittl,Generative Art,A tool to create visuals; images and clipart.,https://www.kittl.com/feature/ai-text-to-image,No,"May 29, 2023 11:37 AM"
Copy.AI,"Copywriting, Marketing",AI tool for writing marketing sales copy and blog content,http://www.copy.ai,No,"May 29, 2023 11:37 AM"
Child Book,Generative Art,A children's book creator tool.,https://www.childbook.ai,No,"May 29, 2023 11:37 AM"
Vocal Remover,"Fun, Music",Remove vocals from any song and create a karaoke version,https://vocalremover.org,No,"May 29, 2023 11:37 AM"
Pixelicious,Generative Art,An online converter tool turns images into pixel art.,https://www.pixelicious.xyz,No,"May 29, 2023 11:37 AM"
Relume Ipsum,Productivity,A tool for to generate copy without leaving Figma,https://www.relumeipsum.com,No,"May 29, 2023 11:37 AM"
Hoppy Copy,"Copywriting, Marketing",AI-powered email and ad copywriting tool,https://hoppycopy.co,No,"May 29, 2023 11:37 AM"
Validly,Productivity,A platform for product interviews and insights,https://www.validly.app,No,"May 29, 2023 11:37 AM"
Parseur,Productivity,A tool to extract text from documents,https://parseur.com,No,"May 29, 2023 11:37 AM"
SimpleMail,Productivity,A tool for email writing assistant,https://simplemail.ai,No,"May 29, 2023 11:37 AM"
Gaming,,,,No,"May 29, 2023 11:37 AM"
PageGenie,Marketing,A tool to create landing pages,https://pagegenie.io,No,"May 29, 2023 11:37 AM"
Contlo.AI,"Chat, Copywriting",AI-powered marketing platform,https://contlo.ai,No,"May 29, 2023 11:37 AM"
Grain AI,Productivity,A tool for teams to summarize customer meetings.,https://grain.com/ai,No,"May 29, 2023 11:37 AM"
ResumAI,Self Development,Use AI to quickly build a resume,www.resumai.me,No,"May 29, 2023 11:37 AM"
Storyd,Productivity,A tool for data presentations.,https://www.storyd.ai,No,"May 29, 2023 11:37 AM"
Revoicer,Text To Speech,A tool for creating text-to-speech and voice-overs,https://revoicer.com,No,"May 29, 2023 11:37 AM"
ChatGPT for Google,"Chat, Productivity",ChatGPT response alongside search engine results,https://chatgpt4google.com,No,"May 29, 2023 11:37 AM"
VoicePen,Podcasting,A tool to convert audio/video into blog posts and transcripts,https://voicepen.ai,No,"May 29, 2023 11:37 AM"
Only Coms,Productivity,A tool to generate .com domain names,https://onlycoms.com,No,"May 29, 2023 11:37 AM"
Predict,Marketing,Business predictive analysis tool,https://www.neuronsinc.com/predict,No,"May 29, 2023 11:37 AM"
MakeMyTale,Generative Art,A tool for story generation and create custom stories for children.,https://makemytale.com,No,"May 29, 2023 11:37 AM"
A Million Dollar Idea,Inspiration,Business idea generator,https://www.amilliondollaridea.com,No,"May 29, 2023 11:37 AM"
AlphaResearch,Finance,A platform for investors to analysis and visualization.,https://alpharesearch.io,No,"May 29, 2023 11:37 AM"
Releasenote.ai,Copywriting,Craft release notes with GPT-3,https://releasenote.ai,No,"May 29, 2023 11:37 AM"
Seo GPT,Marketing,A tool for free content generation,https://seovendor.co/seo-gpt,No,"May 29, 2023 11:37 AM"
Charisma,Gaming,Create interactive stories and digital characters,https://charisma.ai,No,"May 29, 2023 11:37 AM"
Speak,"Code, Data",Turn your language data into insights with no code,https://speakai.co,No,"May 29, 2023 11:37 AM"
Browse AI,"Code, Data, Productivity, Research",Extract and monitor data from any website,https://browse.ai/,No,"May 29, 2023 11:37 AM"
BlockSurvey,"Marketing, Research",Survey tool that uses AI to generate questions,https://blocksurvey.io/ai-surveys,No,"May 29, 2023 11:37 AM"
MyMind,Self Development,A tool to organize bookmarks.,https://mymind.com,No,"May 29, 2023 11:37 AM"
Is This Image NSFW?,AI Detectors,Analyzes if an image is safe for work or not,https://nsfw.m1guelpf.me,No,"May 29, 2023 11:37 AM"
Rory,Fun,An app to create personalised bedtime stories.,https://roryapp.com,No,"May 29, 2023 11:37 AM"
Happy Mama,Self Development,Pregnancy support tool that provides quick answers to questions,https://happy-mama.vercel.app,No,"May 29, 2023 11:37 AM"
Zev,Chat,A chatbot for LINE Telegram and Viber apps.,https://zevbot.com,No,"May 29, 2023 11:37 AM"
WebMagic AI,Productivity,A tool for text summarization,https://www.magicapps.ai/webmagic-ai,No,"May 29, 2023 11:37 AM"
Automata,"Marketing, Social Media",A tool to repurpose content into various forms.,https://byautomata.io,No,"May 29, 2023 11:37 AM"
Landbot,,A platform to automate customer service and support.,https://landbot.io/ai,No,"May 29, 2023 11:37 AM"
Civitai,"Generative Art, Prompting",Share and discover resources for creating AI art,https://civitai.com,No,"May 29, 2023 11:37 AM"
Chatpad AI,Productivity,A free chat user-interface for ChatGPT,https://chatpad.ai,No,"May 29, 2023 11:37 AM"
Dreamlife,Image Improvement,A camera app to simplifying home design,https://apps.apple.com/us/app/dreamlife-ai-camera/id6444075319,No,"May 29, 2023 11:37 AM"
Elephas,Copywriting,AI writing assistant for Apple products,https://elephas.app,No,"May 29, 2023 11:37 AM"
Daft Art,Generative Art,AI-created album covers,https://daftart.ai,No,"May 29, 2023 11:37 AM"
AdCreative.ai,"Copywriting, Marketing",Generate conversion focused Ad creatives & social media post creatives in seconds,https://www.adcreative.ai,No,"May 29, 2023 11:37 AM"
FormWise,Productivity,A platform to build AI tools,https://www.formwise.ai,No,"May 29, 2023 11:37 AM"
Listnr,Text To Speech,High-quality text-to-speech generator,https://www.listnr.tech,No,"May 29, 2023 11:37 AM"
Boo.ai,Copywriting,AI Writing Assistant,https://boo.ai,No,"May 29, 2023 11:37 AM"
AI Ghostwriter,Copywriting,Wordpress ChatGPT Plugin,https://www.ai-ghostwriter.com,No,"May 29, 2023 11:37 AM"
Autoblogger.ai,Marketing,A platform to write blog posts.,https://www.autoblogger.ai,No,"May 29, 2023 11:37 AM"
Lama Cleaner,"Generative Art, Image Improvement",Remove unwanted objects from pictures or replace anything in a picture,https://github.com/Sanster/lama-cleaner,No,"May 29, 2023 11:37 AM"
Nvidia Canvas,Generative Art,A tool to turn brushstrokes into realistic landscape images,https://www.nvidia.com/en-us/studio/canvas,No,"May 29, 2023 11:37 AM"
Moji,"Copywriting, Generative Art",All-in-one AI tool for iOs,https://apps.apple.com/us/app/moji-writing-assistant/id6443924609,No,"May 29, 2023 11:37 AM"
Mendable,Marketing,A tool to create a chat powered search trained on your documentations.,https://www.mendable.ai,No,"May 29, 2023 11:37 AM"
AIHelperBot,Code,Build SQL queries instantly with AI,https://aihelperbot.com,No,"May 29, 2023 11:37 AM"
FederAI,Social Media,Helps users grow their Twitter audience,https://federai.co,No,"May 29, 2023 11:37 AM"
InboxPro,"Marketing, Productivity",AI-powered email assistant; calendar scheduling and auto-followups,https://inboxpro.io,No,"May 29, 2023 11:37 AM"
Speech To Text,,,,No,"May 29, 2023 11:37 AM"
Character GPT,"Chat, Generative Video",Generates interactive AI Characters from a description,https://alethea.ai,No,"May 29, 2023 11:37 AM"
NovelAI,"Copywriting, Generative Art",Generate human-like writing based on user input,https://novelai.net,No,"May 29, 2023 11:37 AM"
Spirit Me,Avatar Creation,A tool to create videos with digital avatars.,https://spiritme.tech,No,"May 29, 2023 11:37 AM"
Studio,Marketing,Web Design Using AI,https://studio.design,No,"May 29, 2023 11:37 AM"
AixStock,Aggregator,A website for buying ai generated stock photos,https://aixstock.com,No,"May 29, 2023 11:37 AM"
Skybox Lab,Generative Art,A free research tool to create panoramic skyboxes,https://skybox.blockadelabs.com,No,"May 29, 2023 11:37 AM"
MonkeyLearn,"Marketing, Research",Text analysis platform to unlock insights from customer feedback,https://monkeylearn.com,No,"May 29, 2023 11:37 AM"
Pine Script Wizard,Finance,A tool to generate code for Pinescript Tradingview,https://www.pinescriptwizard.com,No,"May 29, 2023 11:37 AM"
Targum Video,"Speech to Text, Translation","Quickly transcribe, translate and share social media videos in any language",https://targum.video,No,"May 29, 2023 11:37 AM"
LongShot AI,"Copywriting, Marketing",AI writing assistant for bloggers,https://longshot.ai,No,"May 29, 2023 11:37 AM"
Addy AI,Productivity,A Google Chrome Exntesion as an email assistant.,https://addy-ai.com,No,"May 29, 2023 11:37 AM"
SamurAI,,A discord bot to create; manage communities on Discord.,https://thesamur.ai,No,"May 29, 2023 11:37 AM"
Vondy,Productivity,"Browse and create AI-powered apps that can do anything, from generating recipes all the way to writing code",https://vondy.com,No,"May 29, 2023 11:37 AM"
Beam,Productivity,A tool for developers to deploy AI projects and models in a serverless environment.,https://www.beam.cloud,No,"May 29, 2023 11:37 AM"
Transpic,Image Improvement,A tool to customize the effects of images transfer guide,https://transpic.cn,No,"May 29, 2023 11:37 AM"
Dimensions,Gaming,A tool for games assets builder.,https://www.dimensions.ink/3d-reskin,No,"May 29, 2023 11:37 AM"
OneLiner (For Figma),Copywriting,A Figma plugin for copywriting.,https://www.figma.com/community/plugin/1187697700637596253,No,"May 29, 2023 11:37 AM"
SaaS Library,"Inspiration, Research",Discover 100+ unique SaaS ideas that can be built with AI,https://www.saaslibrary.dev,No,"May 29, 2023 11:37 AM"
MOVE Ai,Motion Capture,Quickly extract high fidelity motion from any video to bring motion into digital worlds,https://www.move.ai,No,"May 29, 2023 11:37 AM"
Contentinator,Copywriting,A Figma plugin to generate content; images and copywriting.,https://www.figma.com/community/plugin/1184099018479632867/Contentinator,No,"May 29, 2023 11:37 AM"
Canva Image Generator,Generative Art,AI image generator built into Canva,partner.canva.com/ZQQQXz,No,"May 29, 2023 11:37 AM"
EasyPR AI,Marketing,A platform to automate HARO pitches,https://www.easyprai.com,No,"May 29, 2023 11:37 AM"
Tiny Storie,Fun,Personalized stories for kids,https://tinystorie.com,No,"May 29, 2023 11:37 AM"
AI Helpers,"Chat, Research",Create a custom AI chatbot for your needs,https://agilabs.org/ai-helpers-home,No,"May 29, 2023 11:37 AM"
GPT Cheat Sheet,Prompting,A free ChatGPT cheat sheet for entrepreneurs,https://entreresource.com/chatgpt-cheat-sheet,No,"May 29, 2023 11:37 AM"
MJ Toolkit,Generative Art,A Google Chrome Extension for Midjourney.,https://chrome.google.com/webstore/detail/mj-toolkit/njflaomcklnnmfagdcpbahplcligkmfp,No,"May 29, 2023 11:37 AM"
Illustroke,Generative Art,A tool to create vector illustrations from text prompts.,https://illustroke.com,No,"May 29, 2023 11:37 AM"
MagicBrief,Social Media,A tool for creating and planning ads for social media,https://www.magicbrief.com,No,"May 29, 2023 11:37 AM"
GetAnswer,,A tool to create customer support chatbots.,https://getanswer.ai,No,"May 29, 2023 11:37 AM"
VisualizeAI,Generative Art,A tool for design visualization,https://visualizeai.pro,No,"May 29, 2023 11:37 AM"
Videoleap,Video Editing,An all-in-one video editing platform.,https://www.videoleapapp.com,No,"May 29, 2023 11:37 AM"
Meet Millie,"Fun, Self Development",The perfect pickup line; customized to your crush's interests,https://www.meetmillie.app,No,"May 29, 2023 11:37 AM"
KeywordSpy,Marketing,A tool for seo content relevance optimization,https://trykeywordspy.com,No,"May 29, 2023 11:37 AM"
Public Prompts,Prompting,A large and growing list of freely available image prompts,https://publicprompts.art,No,"May 29, 2023 11:37 AM"
